0.063958,0.0040907,5.8046e-06,5.8046e-06,3.3693e-11,3.7125e-07,0
0.063966,0.0040916,5.7926e-06,5.7926e-06,3.3554e-11,3.7053e-07,0
0.063974,0.0040926,5.7806e-06,5.7806e-06,3.3415e-11,3.698e-07,0
0.063981,0.0040936,5.7685e-06,5.7685e-06,3.3276e-11,3.6908e-07,0
0.063989,0.0040946,5.7565e-06,5.7565e-06,3.3137e-11,3.6835e-07,0
0.063996,0.0040955,5.7444e-06,5.7444e-06,3.2998e-11,3.6762e-07,0
0.064004,0.0040965,5.7323e-06,5.7323e-06,3.286e-11,3.6689e-07,0
0.064012,0.0040975,5.7202e-06,5.7202e-06,3.2721e-11,3.6616e-07,0
0.064019,0.0040985,5.7081e-06,5.7081e-06,3.2583e-11,3.6543e-07,0
0.063956,0.0040904,5.8012e-06,5.8012e-06,3.3654e-11,3.7102e-07,0
0.063964,0.0040914,5.7892e-06,5.7892e-06,3.3515e-11,3.703e-07,0
0.063972,0.0040924,5.7772e-06,5.7772e-06,3.3376e-11,3.6958e-07,0
0.063979,0.0040934,5.7651e-06,5.7651e-06,3.3237e-11,3.6885e-07,0
0.063987,0.0040943,5.7531e-06,5.7531e-06,3.3098e-11,3.6812e-07,0
0.063995,0.0040953,5.741e-06,5.741e-06,3.296e-11,3.674e-07,0
0.064002,0.0040963,5.729e-06,5.729e-06,3.2821e-11,3.6667e-07,0
0.06401,0.0040972,5.7169e-06,5.7169e-06,3.2683e-11,3.6594e-07,0
0.064017,0.0040982,5.7048e-06,5.7048e-06,3.2544e-11,3.652e-07,0
0.063926,0.0040866,5.7911e-06,5.7911e-06,3.3537e-11,3.7021e-07,0
0.063934,0.0040875,5.7792e-06,5.7792e-06,3.34e-11,3.6949e-07,0
0.063942,0.0040885,5.7673e-06,5.7673e-06,3.3262e-11,3.6877e-07,0
0.063949,0.0040895,5.7554e-06,5.7554e-06,3.3124e-11,3.6805e-07,0
0.063957,0.0040905,5.7434e-06,5.7434e-06,3.2987e-11,3.6733e-07,0
0.063965,0.0040915,5.7314e-06,5.7314e-06,3.2849e-11,3.6661e-07,0
0.063972,0.0040924,5.7194e-06,5.7194e-06,3.2712e-11,3.6588e-07,0
0.06398,0.0040934,5.7074e-06,5.7074e-06,3.2575e-11,3.6516e-07,0
0.063987,0.0040944,5.6954e-06,5.6954e-06,3.2437e-11,3.6443e-07,0
0.063924,0.0040863,5.7877e-06,5.7877e-06,3.3498e-11,3.6998e-07,0
0.063932,0.0040873,5.7758e-06,5.7758e-06,3.336e-11,3.6926e-07,0
0.06394,0.0040883,5.7639e-06,5.7639e-06,3.3223e-11,3.6854e-07,0
0.063947,0.0040893,5.752e-06,5.752e-06,3.3085e-11,3.6782e-07,0
0.063955,0.0040902,5.74e-06,5.74e-06,3.2948e-11,3.671e-07,0
0.063963,0.0040912,5.728e-06,5.728e-06,3.281e-11,3.6638e-07,0
0.06397,0.0040922,5.7161e-06,5.7161e-06,3.2673e-11,3.6566e-07,0
0.063978,0.0040932,5.704e-06,5.704e-06,3.2536e-11,3.6493e-07,0
0.063985,0.0040941,5.692e-06,5.692e-06,3.2399e-11,3.6421e-07,0
0.063993,0.0040951,5.68e-06,5.68e-06,3.2262e-11,3.6348e-07,0
0.06393,0.0040871,5.7724e-06,5.7724e-06,3.3321e-11,3.6903e-07,0
0.063938,0.004088,5.7605e-06,5.7605e-06,3.3183e-11,3.6831e-07,0
0.063945,0.004089,5.7486e-06,5.7486e-06,3.3046e-11,3.676e-07,0
0.063953,0.00409,5.7366e-06,5.7366e-06,3.2909e-11,3.6688e-07,0
0.063961,0.004091,5.7247e-06,5.7247e-06,3.2772e-11,3.6615e-07,0
0.063968,0.004092,5.7127e-06,5.7127e-06,3.2635e-11,3.6543e-07,0
0.063976,0.0040929,5.7007e-06,5.7007e-06,3.2498e-11,3.6471e-07,0
0.063984,0.0040939,5.6887e-06,5.6887e-06,3.2361e-11,3.6398e-07,0
0.063991,0.0040949,5.6766e-06,5.6766e-06,3.2224e-11,3.6325e-07,0
0.063999,0.0040958,5.6646e-06,5.6646e-06,3.2088e-11,3.6253e-07,0
0.063936,0.0040878,5.7571e-06,5.7571e-06,3.3144e-11,3.6809e-07,0
0.063944,0.0040888,5.7452e-06,5.7452e-06,3.3007e-11,3.6737e-07,0
0.063951,0.0040898,5.7332e-06,5.7332e-06,3.287e-11,3.6665e-07,0
0.063959,0.0040907,5.7213e-06,5.7213e-06,3.2733e-11,3.6593e-07,0
0.063967,0.0040917,5.7093e-06,5.7093e-06,3.2596e-11,3.652e-07,0
0.063974,0.0040927,5.6973e-06,5.6973e-06,3.2459e-11,3.6448e-07,0
0.063982,0.0040937,5.6853e-06,5.6853e-06,3.2323e-11,3.6376e-07,0
0.063989,0.0040946,5.6733e-06,5.6733e-06,3.2186e-11,3.6303e-07,0
0.063997,0.0040956,5.6612e-06,5.6612e-06,3.205e-11,3.623e-07,0
0.064004,0.0040965,5.6492e-06,5.6492e-06,3.1913e-11,3.6157e-07,0
0.063942,0.0040885,5.7418e-06,5.7418e-06,3.2968e-11,3.6714e-07,0
0.063949,0.0040895,5.7299e-06,5.7299e-06,3.2831e-11,3.6642e-07,0
0.063957,0.0040905,5.7179e-06,5.7179e-06,3.2695e-11,3.657e-07,0
0.063965,0.0040915,5.7059e-06,5.7059e-06,3.2558e-11,3.6498e-07,0
0.063972,0.0040924,5.694e-06,5.694e-06,3.2421e-11,3.6426e-07,0
0.06398,0.0040934,5.682e-06,5.682e-06,3.2285e-11,3.6353e-07,0
0.063987,0.0040944,5.6699e-06,5.6699e-06,3.2148e-11,3.628e-07,0
0.063995,0.0040953,5.6579e-06,5.6579e-06,3.2012e-11,3.6208e-07,0
0.064002,0.0040963,5.6459e-06,5.6459e-06,3.1876e-11,3.6135e-07,0
0.063912,0.0040847,5.7319e-06,5.7319e-06,3.2854e-11,3.6633e-07,0
0.063919,0.0040857,5.72e-06,5.72e-06,3.2719e-11,3.6562e-07,0
0.063927,0.0040866,5.7082e-06,5.7082e-06,3.2583e-11,3.649e-07,0
0.063935,0.0040876,5.6963e-06,5.6963e-06,3.2447e-11,3.6419e-07,0
0.063942,0.0040886,5.6844e-06,5.6844e-06,3.2312e-11,3.6347e-07,0
0.06395,0.0040896,5.6724e-06,5.6724e-06,3.2177e-11,3.6275e-07,0
0.063957,0.0040905,5.6605e-06,5.6605e-06,3.2041e-11,3.6203e-07,0
0.063965,0.0040915,5.6486e-06,5.6486e-06,3.1906e-11,3.6131e-07,0
0.063972,0.0040925,5.6366e-06,5.6366e-06,3.1771e-11,3.6059e-07,0
0.06391,0.0040844,5.7285e-06,5.7285e-06,3.2815e-11,3.661e-07,0
0.063917,0.0040854,5.7166e-06,5.7166e-06,3.268e-11,3.6539e-07,0
0.063925,0.0040864,5.7048e-06,5.7048e-06,3.2544e-11,3.6468e-07,0
0.063933,0.0040874,5.6929e-06,5.6929e-06,3.2409e-11,3.6396e-07,0
0.06394,0.0040884,5.681e-06,5.681e-06,3.2274e-11,3.6324e-07,0
0.063948,0.0040893,5.6691e-06,5.6691e-06,3.2139e-11,3.6253e-07,0
0.063955,0.0040903,5.6572e-06,5.6572e-06,3.2003e-11,3.6181e-07,0
0.063963,0.0040913,5.6452e-06,5.6452e-06,3.1868e-11,3.6108e-07,0
0.063971,0.0040922,5.6332e-06,5.6332e-06,3.1733e-11,3.6036e-07,0
0.063978,0.0040932,5.6213e-06,5.6213e-06,3.1599e-11,3.5964e-07,0
0.063915,0.0040852,5.7132e-06,5.7132e-06,3.2641e-11,3.6516e-07,0
0.063923,0.0040862,5.7014e-06,5.7014e-06,3.2506e-11,3.6445e-07,0
0.063931,0.0040871,5.6895e-06,5.6895e-06,3.2371e-11,3.6374e-07,0
0.063938,0.0040881,5.6776e-06,5.6776e-06,3.2236e-11,3.6302e-07,0
0.063946,0.0040891,5.6657e-06,5.6657e-06,3.2101e-11,3.623e-07,0
0.063954,0.0040901,5.6538e-06,5.6538e-06,3.1966e-11,3.6158e-07,0
0.063961,0.004091,5.6419e-06,5.6419e-06,3.1831e-11,3.6086e-07,0
0.063969,0.004092,5.6299e-06,5.6299e-06,3.1696e-11,3.6014e-07,0
0.063976,0.004093,5.6179e-06,5.6179e-06,3.1561e-11,3.5942e-07,0
0.063984,0.0040939,5.606e-06,5.606e-06,3.1427e-11,3.5869e-07,0
0.063921,0.0040859,5.698e-06,5.698e-06,3.2467e-11,3.6422e-07,0
0.063929,0.0040869,5.6862e-06,5.6862e-06,3.2332e-11,3.6351e-07,0
0.063937,0.0040879,5.6743e-06,5.6743e-06,3.2197e-11,3.6279e-07,0
0.063944,0.0040889,5.6624e-06,5.6624e-06,3.2063e-11,3.6208e-07,0
0.063952,0.0040898,5.6505e-06,5.6505e-06,3.1928e-11,3.6136e-07,0
0.063959,0.0040908,5.6385e-06,5.6385e-06,3.1793e-11,3.6064e-07,0
0.063967,0.0040918,5.6266e-06,5.6266e-06,3.1658e-11,3.5991e-07,0
0.063974,0.0040927,5.6146e-06,5.6146e-06,3.1524e-11,3.5919e-07,0
0.063982,0.0040937,5.6026e-06,5.6026e-06,3.139e-11,3.5847e-07,0
0.063989,0.0040946,5.5906e-06,5.5906e-06,3.1255e-11,3.5774e-07,0
0.063927,0.0040867,5.6828e-06,5.6828e-06,3.2294e-11,3.6328e-07,0
0.063935,0.0040876,5.6709e-06,5.6709e-06,3.2159e-11,3.6257e-07,0
0.063942,0.0040886,5.659e-06,5.659e-06,3.2025e-11,3.6185e-07,0
0.06395,0.0040896,5.6471e-06,5.6471e-06,3.189e-11,3.6113e-07,0
0.063957,0.0040906,5.6352e-06,5.6352e-06,3.1755e-11,3.6041e-07,0
0.063965,0.0040915,5.6233e-06,5.6233e-06,3.1621e-11,3.5969e-07,0
0.063973,0.0040925,5.6113e-06,5.6113e-06,3.1487e-11,3.5897e-07,0
0.06398,0.0040934,5.5993e-06,5.5993e-06,3.1352e-11,3.5825e-07,0
0.063988,0.0040944,5.5873e-06,5.5873e-06,3.1218e-11,3.5752e-07,0
0.063897,0.0040828,5.673e-06,5.673e-06,3.2183e-11,3.6249e-07,0
0.063905,0.0040838,5.6612e-06,5.6612e-06,3.2049e-11,3.6178e-07,0
0.063912,0.0040848,5.6494e-06,5.6494e-06,3.1915e-11,3.6106e-07,0
0.06392,0.0040857,5.6375e-06,5.6375e-06,3.1782e-11,3.6035e-07,0
0.063927,0.0040867,5.6257e-06,5.6257e-06,3.1649e-11,3.5964e-07,0
0.063935,0.0040877,5.6138e-06,5.6138e-06,3.1515e-11,3.5892e-07,0
0.063943,0.0040887,5.602e-06,5.602e-06,3.1382e-11,3.582e-07,0
0.06395,0.0040896,5.5901e-06,5.5901e-06,3.1249e-11,3.5749e-07,0
0.063958,0.0040906,5.5782e-06,5.5782e-06,3.1116e-11,3.5677e-07,0
0.063895,0.0040826,5.6696e-06,5.6696e-06,3.2144e-11,3.6226e-07,0
0.063903,0.0040836,5.6578e-06,5.6578e-06,3.2011e-11,3.6155e-07,0
0.06391,0.0040845,5.646e-06,5.646e-06,3.1878e-11,3.6084e-07,0
0.063918,0.0040855,5.6342e-06,5.6342e-06,3.1744e-11,3.6013e-07,0
0.063926,0.0040865,5.6224e-06,5.6224e-06,3.1611e-11,3.5941e-07,0
0.063933,0.0040874,5.6105e-06,5.6105e-06,3.1478e-11,3.587e-07,0
0.063941,0.0040884,5.5986e-06,5.5986e-06,3.1345e-11,3.5798e-07,0
0.063948,0.0040894,5.5868e-06,5.5868e-06,3.1212e-11,3.5726e-07,0
0.063956,0.0040903,5.5749e-06,5.5749e-06,3.1079e-11,3.5654e-07,0
0.063963,0.0040913,5.5629e-06,5.5629e-06,3.0946e-11,3.5582e-07,0
0.063901,0.0040833,5.6545e-06,5.6545e-06,3.1973e-11,3.6132e-07,0
0.063908,0.0040843,5.6427e-06,5.6427e-06,3.184e-11,3.6061e-07,0
0.063916,0.0040853,5.6309e-06,5.6309e-06,3.1707e-11,3.599e-07,0
0.063924,0.0040862,5.619e-06,5.619e-06,3.1573e-11,3.5919e-07,0
0.063931,0.0040872,5.6072e-06,5.6072e-06,3.144e-11,3.5847e-07,0
0.063939,0.0040882,5.5953e-06,5.5953e-06,3.1308e-11,3.5776e-07,0
0.063946,0.0040891,5.5834e-06,5.5834e-06,3.1175e-11,3.5704e-07,0
0.063954,0.0040901,5.5715e-06,5.5715e-06,3.1042e-11,3.5632e-07,0
0.063961,0.0040911,5.5596e-06,5.5596e-06,3.091e-11,3.556e-07,0
0.063969,0.004092,5.5477e-06,5.5477e-06,3.0777e-11,3.5488e-07,0
0.063907,0.004084,5.6393e-06,5.6393e-06,3.1802e-11,3.6039e-07,0
0.063914,0.004085,5.6275e-06,5.6275e-06,3.1669e-11,3.5968e-07,0
0.063922,0.004086,5.6157e-06,5.6157e-06,3.1536e-11,3.5896e-07,0
0.063929,0.004087,5.6039e-06,5.6039e-06,3.1403e-11,3.5825e-07,0
0.063937,0.0040879,5.592e-06,5.592e-06,3.127e-11,3.5754e-07,0
0.063944,0.0040889,5.5801e-06,5.5801e-06,3.1138e-11,3.5682e-07,0
0.063952,0.0040899,5.5682e-06,5.5682e-06,3.1005e-11,3.561e-07,0
0.06396,0.0040908,5.5563e-06,5.5563e-06,3.0873e-11,3.5538e-07,0
0.063967,0.0040918,5.5444e-06,5.5444e-06,3.0741e-11,3.5466e-07,0
0.063974,0.0040927,5.5325e-06,5.5325e-06,3.0608e-11,3.5394e-07,0
0.063912,0.0040848,5.6242e-06,5.6242e-06,3.1631e-11,3.5945e-07,0
0.06392,0.0040858,5.6123e-06,5.6123e-06,3.1498e-11,3.5874e-07,0
0.063928,0.0040867,5.6005e-06,5.6005e-06,3.1366e-11,3.5803e-07,0
0.063935,0.0040877,5.5887e-06,5.5887e-06,3.1233e-11,3.5731e-07,0
0.063943,0.0040887,5.5768e-06,5.5768e-06,3.1101e-11,3.566e-07,0
0.06395,0.0040896,5.5649e-06,5.5649e-06,3.0968e-11,3.5588e-07,0
0.063958,0.0040906,5.553e-06,5.553e-06,3.0836e-11,3.5516e-07,0
0.063965,0.0040915,5.5411e-06,5.5411e-06,3.0704e-11,3.5444e-07,0
0.063973,0.0040925,5.5292e-06,5.5292e-06,3.0572e-11,3.5372e-07,0
0.063882,0.0040809,5.6145e-06,5.6145e-06,3.1522e-11,3.5866e-07,0
0.06389,0.0040819,5.6027e-06,5.6027e-06,3.139e-11,3.5796e-07,0
0.063897,0.0040829,5.591e-06,5.591e-06,3.1259e-11,3.5725e-07,0
0.063905,0.0040839,5.5792e-06,5.5792e-06,3.1128e-11,3.5654e-07,0
0.063913,0.0040848,5.5674e-06,5.5674e-06,3.0996e-11,3.5583e-07,0
0.06392,0.0040858,5.5556e-06,5.5556e-06,3.0865e-11,3.5512e-07,0
0.063928,0.0040868,5.5438e-06,5.5438e-06,3.0734e-11,3.544e-07,0
0.063935,0.0040877,5.532e-06,5.532e-06,3.0603e-11,3.5369e-07,0
0.063943,0.0040887,5.5201e-06,5.5201e-06,3.0472e-11,3.5297e-07,0
0.06388,0.0040807,5.6111e-06,5.6111e-06,3.1485e-11,3.5844e-07,0
0.063888,0.0040817,5.5994e-06,5.5994e-06,3.1353e-11,3.5773e-07,0
0.063896,0.0040826,5.5876e-06,5.5876e-06,3.1222e-11,3.5703e-07,0
0.063903,0.0040836,5.5759e-06,5.5759e-06,3.109e-11,3.5632e-07,0
0.063911,0.0040846,5.5641e-06,5.5641e-06,3.0959e-11,3.5561e-07,0
0.063918,0.0040856,5.5523e-06,5.5523e-06,3.0828e-11,3.5489e-07,0
0.063926,0.0040865,5.5405e-06,5.5405e-06,3.0697e-11,3.5418e-07,0
0.063933,0.0040875,5.5287e-06,5.5287e-06,3.0566e-11,3.5347e-07,0
0.063941,0.0040884,5.5168e-06,5.5168e-06,3.0436e-11,3.5275e-07,0
0.063948,0.0040894,5.505e-06,5.505e-06,3.0305e-11,3.5204e-07,0
0.063886,0.0040814,5.596e-06,5.596e-06,3.1316e-11,3.5751e-07,0
0.063894,0.0040824,5.5843e-06,5.5843e-06,3.1185e-11,3.568e-07,0
0.063901,0.0040834,5.5726e-06,5.5726e-06,3.1053e-11,3.5609e-07,0
0.063909,0.0040843,5.5608e-06,5.5608e-06,3.0922e-11,3.5538e-07,0
0.063916,0.0040853,5.549e-06,5.549e-06,3.0791e-11,3.5467e-07,0
0.063924,0.0040863,5.5372e-06,5.5372e-06,3.0661e-11,3.5396e-07,0
0.063932,0.0040872,5.5254e-06,5.5254e-06,3.053e-11,3.5325e-07,0
0.063939,0.0040882,5.5136e-06,5.5136e-06,3.0399e-11,3.5253e-07,0
0.063947,0.0040892,5.5017e-06,5.5017e-06,3.0269e-11,3.5182e-07,0
0.063954,0.0040901,5.4898e-06,5.4898e-06,3.0138e-11,3.511e-07,0
0.063892,0.0040822,5.581e-06,5.581e-06,3.1147e-11,3.5658e-07,0
0.063899,0.0040831,5.5692e-06,5.5692e-06,3.1016e-11,3.5587e-07,0
0.063907,0.0040841,5.5575e-06,5.5575e-06,3.0886e-11,3.5516e-07,0
0.063915,0.0040851,5.5457e-06,5.5457e-06,3.0755e-11,3.5445e-07,0
0.063922,0.004086,5.5339e-06,5.5339e-06,3.0624e-11,3.5374e-07,0
0.06393,0.004087,5.5221e-06,5.5221e-06,3.0494e-11,3.5303e-07,0
0.063937,0.004088,5.5103e-06,5.5103e-06,3.0363e-11,3.5231e-07,0
0.063945,0.0040889,5.4984e-06,5.4984e-06,3.0233e-11,3.516e-07,0
0.063952,0.0040899,5.4866e-06,5.4866e-06,3.0102e-11,3.5088e-07,0
0.06396,0.0040908,5.4747e-06,5.4747e-06,2.9972e-11,3.5016e-07,0
0.063898,0.0040829,5.5659e-06,5.5659e-06,3.0979e-11,3.5565e-07,0
0.063905,0.0040839,5.5542e-06,5.5542e-06,3.0849e-11,3.5494e-07,0
0.063913,0.0040848,5.5424e-06,5.5424e-06,3.0718e-11,3.5423e-07,0
0.06392,0.0040858,5.5306e-06,5.5306e-06,3.0588e-11,3.5352e-07,0
0.063928,0.0040868,5.5188e-06,5.5188e-06,3.0457e-11,3.5281e-07,0
0.063935,0.0040877,5.507e-06,5.507e-06,3.0327e-11,3.5209e-07,0
0.063943,0.0040887,5.4952e-06,5.4952e-06,3.0197e-11,3.5138e-07,0
0.06395,0.0040896,5.4833e-06,5.4833e-06,3.0067e-11,3.5066e-07,0
0.063958,0.0040906,5.4714e-06,5.4714e-06,2.9937e-11,3.4994e-07,0
0.063868,0.0040791,5.5563e-06,5.5563e-06,3.0873e-11,3.5487e-07,0
0.063875,0.00408,5.5446e-06,5.5446e-06,3.0743e-11,3.5416e-07,0
0.063883,0.004081,5.533e-06,5.533e-06,3.0614e-11,3.5346e-07,0
0.06389,0.004082,5.5212e-06,5.5212e-06,3.0484e-11,3.5275e-07,0
0.063898,0.0040829,5.5095e-06,5.5095e-06,3.0355e-11,3.5205e-07,0
0.063905,0.0040839,5.4978e-06,5.4978e-06,3.0226e-11,3.5134e-07,0
0.063913,0.0040849,5.486e-06,5.486e-06,3.0097e-11,3.5063e-07,0
0.06392,0.0040858,5.4743e-06,5.4743e-06,2.9968e-11,3.4992e-07,0
0.063928,0.0040868,5.4625e-06,5.4625e-06,2.9839e-11,3.492e-07,0
0.063866,0.0040788,5.553e-06,5.553e-06,3.0836e-11,3.5465e-07,0
0.063873,0.0040798,5.5413e-06,5.5413e-06,3.0706e-11,3.5394e-07,0
0.063881,0.0040808,5.5296e-06,5.5296e-06,3.0577e-11,3.5324e-07,0
0.063888,0.0040817,5.5179e-06,5.5179e-06,3.0448e-11,3.5253e-07,0
0.063896,0.0040827,5.5062e-06,5.5062e-06,3.0319e-11,3.5183e-07,0
0.063904,0.0040837,5.4945e-06,5.4945e-06,3.019e-11,3.5112e-07,0
0.063911,0.0040846,5.4828e-06,5.4828e-06,3.0061e-11,3.5041e-07,0
0.063919,0.0040856,5.471e-06,5.471e-06,2.9932e-11,3.497e-07,0
0.063926,0.0040865,5.4592e-06,5.4592e-06,2.9803e-11,3.4899e-07,0
0.063934,0.0040875,5.4474e-06,5.4474e-06,2.9674e-11,3.4827e-07,0
0.063871,0.0040796,5.538e-06,5.538e-06,3.067e-11,3.5372e-07,0
0.063879,0.0040805,5.5263e-06,5.5263e-06,3.054e-11,3.5302e-07,0
0.063887,0.0040815,5.5146e-06,5.5146e-06,3.0411e-11,3.5231e-07,0
0.063894,0.0040825,5.5029e-06,5.5029e-06,3.0282e-11,3.5161e-07,0
0.063902,0.0040834,5.4912e-06,5.4912e-06,3.0153e-11,3.509e-07,0
0.063909,0.0040844,5.4795e-06,5.4795e-06,3.0025e-11,3.5019e-07,0
0.063917,0.0040853,5.4677e-06,5.4677e-06,2.9896e-11,3.4948e-07,0
0.063924,0.0040863,5.4559e-06,5.4559e-06,2.9767e-11,3.4877e-07,0
0.063932,0.0040873,5.4442e-06,5.4442e-06,2.9639e-11,3.4805e-07,0
0.063939,0.0040882,5.4324e-06,5.4324e-06,2.951e-11,3.4734e-07,0
0.063877,0.0040803,5.523e-06,5.523e-06,3.0504e-11,3.528e-07,0
0.063885,0.0040813,5.5113e-06,5.5113e-06,3.0375e-11,3.5209e-07,0
0.063892,0.0040822,5.4996e-06,5.4996e-06,3.0246e-11,3.5138e-07,0
0.0639,0.0040832,5.4879e-06,5.4879e-06,3.0117e-11,3.5068e-07,0
0.063907,0.0040841,5.4762e-06,5.4762e-06,2.9989e-11,3.4997e-07,0
0.063915,0.0040851,5.4644e-06,5.4644e-06,2.986e-11,3.4926e-07,0
0.063922,0.0040861,5.4527e-06,5.4527e-06,2.9732e-11,3.4855e-07,0
0.06393,0.004087,5.4409e-06,5.4409e-06,2.9603e-11,3.4784e-07,0
0.063937,0.004088,5.4291e-06,5.4291e-06,2.9475e-11,3.4712e-07,0
0.063945,0.0040889,5.4173e-06,5.4173e-06,2.9347e-11,3.4641e-07,0
0.063883,0.004081,5.508e-06,5.508e-06,3.0339e-11,3.5187e-07,0
0.06389,0.004082,5.4964e-06,5.4964e-06,3.021e-11,3.5116e-07,0
0.063898,0.0040829,5.4846e-06,5.4846e-06,3.0081e-11,3.5046e-07,0
0.063905,0.0040839,5.4729e-06,5.4729e-06,2.9953e-11,3.4975e-07,0
0.063913,0.0040849,5.4612e-06,5.4612e-06,2.9824e-11,3.4904e-07,0
0.06392,0.0040858,5.4494e-06,5.4494e-06,2.9696e-11,3.4833e-07,0
0.063928,0.0040868,5.4376e-06,5.4376e-06,2.9568e-11,3.4762e-07,0
0.063935,0.0040877,5.4259e-06,5.4259e-06,2.944e-11,3.469e-07,0
0.063943,0.0040887,5.4141e-06,5.4141e-06,2.9312e-11,3.4619e-07,0
0.063853,0.0040772,5.4985e-06,5.4985e-06,3.0234e-11,3.511e-07,0
0.06386,0.0040782,5.4869e-06,5.4869e-06,3.0106e-11,3.504e-07,0
0.063868,0.0040791,5.4753e-06,5.4753e-06,2.9979e-11,3.497e-07,0
0.063876,0.0040801,5.4637e-06,5.4637e-06,2.9852e-11,3.4899e-07,0
0.063883,0.004081,5.452e-06,5.452e-06,2.9724e-11,3.4829e-07,0
0.063891,0.004082,5.4403e-06,5.4403e-06,2.9597e-11,3.4759e-07,0
0.063898,0.004083,5.4286e-06,5.4286e-06,2.947e-11,3.4688e-07,0
0.063906,0.0040839,5.4169e-06,5.4169e-06,2.9343e-11,3.4617e-07,0
0.063913,0.0040849,5.4052e-06,5.4052e-06,2.9216e-11,3.4546e-07,0
0.063851,0.0040769,5.4952e-06,5.4952e-06,3.0198e-11,3.5088e-07,0
0.063859,0.0040779,5.4836e-06,5.4836e-06,3.007e-11,3.5018e-07,0
0.063866,0.0040789,5.472e-06,5.472e-06,2.9943e-11,3.4948e-07,0
0.063874,0.0040798,5.4604e-06,5.4604e-06,2.9816e-11,3.4877e-07,0
0.063881,0.0040808,5.4487e-06,5.4487e-06,2.9689e-11,3.4807e-07,0
0.063889,0.0040818,5.4371e-06,5.4371e-06,2.9562e-11,3.4737e-07,0
0.063896,0.0040827,5.4254e-06,5.4254e-06,2.9435e-11,3.4666e-07,0
0.063904,0.0040837,5.4137e-06,5.4137e-06,2.9308e-11,3.4595e-07,0
0.063911,0.0040846,5.4019e-06,5.4019e-06,2.9181e-11,3.4524e-07,0
0.063919,0.0040856,5.3902e-06,5.3902e-06,2.9054e-11,3.4454e-07,0
0.063857,0.0040777,5.4804e-06,5.4804e-06,3.0034e-11,3.4996e-07,0
0.063864,0.0040786,5.4687e-06,5.4687e-06,2.9907e-11,3.4926e-07,0
0.063872,0.0040796,5.4571e-06,5.4571e-06,2.978e-11,3.4856e-07,0
0.063879,0.0040806,5.4455e-06,5.4455e-06,2.9653e-11,3.4785e-07,0
0.063887,0.0040815,5.4338e-06,5.4338e-06,2.9526e-11,3.4715e-07,0
0.063894,0.0040825,5.4221e-06,5.4221e-06,2.9399e-11,3.4644e-07,0
0.063902,0.0040834,5.4104e-06,5.4104e-06,2.9273e-11,3.4574e-07,0
